File,Key,CultureInvariantString,Translation
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_030_14_Семен.json,AB9633B3421E2793E084C5B13CE78730," Мысли - ""Какие долги, о чём она вообще?""","内心 - ""什么时候欠她的啊？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_031_14_Семен.json,8CED99024F429209D5B1DCA56A568901," ""Алиса, похоже, не совсем здраво воспринимала действительность.""","""阿丽夏好像在认清现实方面有点障碍。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_032_14_Семен.json,3D20DE1F4E94F748623C27ACA5782B7F," Семён - ""Радушно благодарю…""","谢苗 - ""多谢了..."""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_033_14_Семен.json,96229B094F377B995BB008A23BD4013F," ""Съязвил я.""","""我讽刺地说。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_034_14_Алиса.json,6838C851463A04AB770FA783973B860B," Алиса - ""Знаешь, а ты не такой уж и неудачник…""","阿丽夏 - ""看来你不像是我原来认为的那种loser..."""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_035_14_Семен.json,C253371E4A594453239153BC55A28FAB," ""Алиса была одета в купальник, который хорошо подчёркивал все прелести её фигуры.""","""阿丽夏穿的泳装展现了她完美的身材。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_036_14_Семен.json,6BEAF1594F734ED9FB985099620F2782," ""Да, при всех минусах характера Двачевской этот плюс у неё не отнимешь.""","""虽然她的缺点不少，不过这个优点也是可以抵消一大部分的诶。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_037_14_Семен.json,C7F5FB85410F130D92A3899F7B8D6036," Семён - ""А с чего это вдруг я неудачник?""","谢苗 - ""我什么时候变成了loser了？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_038_14_Семен.json,1D82E77A41393B6929D9D8AAD9691133," ""Она хитро улыбнулась.""","""她讽刺地笑了。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_039_14_Алиса.json,AEFB1F1E48C8F1C977D177B9080773BF," Алиса - ""А что, разве не так?""","阿丽夏 - ""怎么？你不是？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_040_14_Семен.json,62BDC71C4EE10270E467BEB62F398C8C," Семён - ""Нет конечно!""","谢苗 - ""当然不是了嘛！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_041_14_Алиса.json,FE7F9E914F87099C4204A1984EA1BCBF," Алиса - ""И чем докажешь?""","阿丽夏 - ""你怎么证明啊？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_042_14_Семен.json,F084A59C46A682CED896B4931AD39363," Семён - ""Не собираюсь я тебе ничего доказывать!""","谢苗 - ""我不用证明什么嘛！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_043_14_Алиса.json,BBAF6A734D3785F7798E7FB9C35918F5," Алиса - ""Ах, вот так, значит?""","阿丽夏 - ""哇，原来如此啊。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_044_14_Семен.json,D4A8BCB44ABB3035FC669785F97C50CF," ""Сказала она беззлобно.""","""她毫无怒气。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_045_14_Семен.json,BA8F7CF04D43357809D0F789D6AA5453," Семён - ""Да, вот так...""","谢苗 - ""是啊，就是如此的..."""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_046_14_Семен.json,1E370514472C0DB659F55E864509B435," ""Наступило ожидаемое молчание.""","""一阵寂静"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_047_14_Семен.json,76648D4445BE6C39E07436B6680D9577," ""Тихий ночной ветерок лениво играл волнами, то накатывая их на берег, то забирая назад, чтобы собраться с силами и перегруппироваться.""","""一阵微风玩弄着落叶，把它们吹向海边又带回来。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_048_14_Семен.json,CEE27E584E49E0DC06B0508BB184627F," ""Алиса всё так же смотрела словно сквозь меня, казалось забыв о том, что я всё ещё здесь.""(важное)","""阿丽夏还在注视着我，不过看起来好像是，完全忘了我的存在似的。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_049_14_Семен.json,FEC388F54228687D480E54B172D307E5," Семён - ""Эй, Земля вызывает Алису!""","谢苗 - ""你好啊，阿丽夏！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_050_14_Семен.json,C67F729C41E8D57611835A823CB25FDB," ""В её взгляд вмиг вернулась осмысленность.""","""她迷离的眼神马上又恢复了平常。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_051_14_Алиса.json,2CE18B9B4817A2994F33EABEF3EDF01B," Алиса - ""Ладно, бывай.""","阿丽夏 - ""总之，拜拜~"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_052_14_Семен.json,2D699AA84D1EE8A5A82664A069AE7B00," ""Она забрала лежащую рядом одежду и ушла.""(важное)","""她捡起衣服走了。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_053_14_Семен.json,66894C26486BB7C8126C02AD8E1E80D1," ""Было уже поздно, но я решил ещё некоторое время полежать и посмотреть на звёзды.""(важное)","""天色晚了不过我决定多待一会儿，躺在地上看看星星。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_054_14_Семен.json,CA6B7F274276C97EE0FF1B95C02F80C1," ""В конце концов, раньше мне редко представлялась такая возможность.""(важное)","""怎么说我过去也没什么机会这样。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_055_14_Семен.json,AF426CB245DC28D800226BB5CB286CB0," ""Или просто я сам редко себе её создавал.""(важное)","""或者我只是把每个机会都错过去了。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_056_14_Семен.json,C79DDA0B4E53CD570657969137CA5A27," Мысли - ""Ведь если подумать, свет от далёких звезд долетает до нас за миллионы лет…""(важное)","内心 - ""话说，遥远的星星发出的光线要经过几百万年才能到达我们的视线。...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_057_14_Семен.json,FF16786B493CAA8468F7ACB3ECA4726F," Мысли - ""Вот сейчас я вижу звезду, потому что она светила тогда, а для неё это [курсив]тогда[конец] – далёкое прошлое.""(важное)","内心 - ""我现在能看到的只不过是它们在遥远的过去的某一瞬间。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_058_14_Семен.json,DA3FE888498638D2AFCD7D98E7AAD920," Мысли - ""И сейчас она, возможно, уже взорвалась…""(важное)","内心 - ""现在这个星星已经爆炸消失掉了吧...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_059_14_Семен.json,A914EE654529CF56E17674B7577ABEE4," Мысли - ""Стоп!(важное)","内心 - ""等一下！""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_060_14_Семен.json,571532F4408626BF153F7B8D98EF82DE,"Она же и мою одежду забрала!""(важное)","""她把我的衣服也拿走了!""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_061_14_Семен.json,1D2809454C04472357FD1CAA34829962," ""Я вскочил и начал осматривать пляж.""","""我起来看看四周。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_062_14_Семен.json,459F3EC241153962227934A9915B26F8," ""Действительно, Алиса унесла и мою пионерскую форму.""","""绝对是这样没错，阿丽夏把我的少先队员衣服拿走了！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_063_14_Семен.json,0924BFB74D9225FE0AA8C3B59B27D236," Мысли - ""Чёрт возьми!""","内心 - ""糟糕！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_064_14_Семен.json,635AFBB6415393218FCEDD844DFA5058," ""А ведь я только начинал думать, что она, может быть, не такая уж плохая…""","""我还刚刚开始想到她可能没有那么任性... """
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_065_14_Семен.json,5863918942BDE13064AFA2B221608060," Мысли - ""Надо срочно что-то придумать.""","内心 - ""我需要马上想一个主意。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_066_14_Семен.json,F4A95BBC4CC9CB3DA79F5DB67DC24642," Мысли - ""Конечно, можно пожаловаться Ольге Дмитриевне, но вернуться к ней в одних мокрых трусах…""","内心 - ""我肯定是可以去找奥尔加·德米特里耶夫娜抱怨一番，不过就穿着这件'湿了吧唧的大裤衩'..."""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_067_14_Семен.json,EDA0C82444BD6F766AF921B920B8F169," ""В каком домике живёт Алиса, я не знал.""","""我也不知道阿丽夏住在哪个屋子里。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_068_14_Семен.json,B3B7C6EF41DDAE06911DFCA830BB6C98," Мысли - ""Стучаться во все подряд тоже не вариант!""","内心 - ""而且挨家挨户去敲门可不是个好主意。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_069_14_Семен.json,DD9506574BFA3FFC94D1A491C0B90746," Мысли - ""Может быть, зайти к Славе?""","内心 - ""也许我该去找斯拉维娅？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_070_14_Семен.json,6AD9B3FC4AD98FB7B9891BA0E4AD2471," Мысли - ""Да, точно, ночью в одних трусах…","内心 - ""哈...对，半夜穿着湿透的内裤..."""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_071_14_Семен.json,0AFC1A624509C80E8D55E59F0516A334,"Только розы в зубах не хватает!""","内心 - ""我还应该叼着一只玫瑰花！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_072_14_Семен.json,6B9F8204494B03B0031FFA90B870BE82," ""С какой стороны ни посмотри, я попал, причем попал серьёзно!""","""成何体统？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_073_14_Семен.json,5DE317DD4FA79D46DDA2FC930436C332," ""Но делать что-то надо было в любом случае.""","""总之我得干点什么。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_074_14_Семен.json,9BD3ABE84BF91401DDADD39867DEDF62," ""К счастью, не так много времени прошло, и я ещё успевал её догнать...""(важное)","""我庆幸她走了还没多长时间，所以现在追...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_075_14_Семен.json,5BFB561C400E46150AF553A94FF929DD," ""... бегом!""","""...赶紧！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_076_14_Семен.json,6C72702243B81033558DAEBB548D5E35," ""В мгновение ока я оказался на площади.""","""一眨眼的功夫我就到了广场。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_077_14_Семен.json,532848DA455AA5CD90FB198BFA60F2B8," ""К моему огромному удивлению, Алиса сидела на лавочке и явно скучала.""","""让我吃惊的是，阿丽夏就坐在长椅上，一副无所事事的样子。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_078_14_Семен.json,2E054D6D49CDB607D90DDD81481C90F7," ""Она уже успела переодеться.""","""她已经换了衣服。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_079_14_Семен.json,411A99BB4D72D62976D43685E98BB744," Семён - ""Отдай!""","谢苗 - ""还给我！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_080_14_Алиса.json,5B6C34C942E16237F614B6BBBE9AB32F," Алиса - ""Да бери…""","阿丽夏 - ""没问题啊，拿走吧..."""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_081_14_Семен.json,98E17E444E235EDF38F931A22C84AE99," ""Ответила она каким-то виноватым тоном и протянула мне мою форму.""","""她碎碎念着把衣服还给了我。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_082_14_Алиса.json,CBA458664E13035D5447D6BDA04F762A," Алиса - ""Только не думай, что я это специально тут тебя ждала и всё такое...""","阿丽夏 - ""我可不是专门在这里等着你的哟..."""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_083_14_Семен.json,FF6F4F384790A02F972D13ACC2219FAB," ""Алиса развернулась и не спеша пошла в сторону домиков.""","""阿丽夏马上起身回去了。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_084_14_Семен.json,EDFE6AE04EE9C1C4DAC17CB3F4BC1EDA," ""Я остался стоять как вкопанный.""(важное)","""我愣在原地。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_085_14_Семен.json,5EDA87974D1D7CC6BB3A5592D1A22D9A," ""Такой финт ушами был выше моего понимания.""","""没有想到这样的发展。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_086_14_Семен.json,370F579548B8F369D536A4B66CA71827," Мысли - ""Возможно, у неё проснулась совесть…""(важное)","内心 - ""也许她良心发现了...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_087_14_Семен.json,68954C864367E1124196109E4D6DCA9D," Мысли - ""Хотя какое там…""(важное)","内心 - ""虽然有可能...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_088_14_Семен.json,B31FC41341BB6A773211D2A3F990FE2C," Мысли - ""В любом случае с ней нужно быть поосторожнее, и события сегодняшнего вечера ничего не меняют.""(важное)","内心 - ""总之我还是离她远点比较好。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_778_Если_спорил_Победа_Алиса\д2_089_14_Семен.json,36C4225F419420B8055A7B8E3DFAB623," ""Я направился к домику Ольги Дмитриевны.(важное)","""我开始往回走。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_779_Поражение_Алиса\д2п_001_Семен.json,774B2EEF492CC047A0AF8DA68FAEA51D,"""Двачевской я проиграл.""(важное)","""我输给了朵切芙斯卡娅。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_779_Поражение_Алиса\д2п_002_Семен.json,EA9ED8A748D322349E4401B71016747E," Мысли - ""И это ой как нехорошо.""(важное)","内心 - ""而那是最悲剧的。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_779_Поражение_Алиса\д2п_003_Семен.json,AF2D383944FC6D44D57CDDB9621DDF29," Мысли - ""Можно только предполагать, что она завтра выкинет.""(важное)","内心 - ""明天早上我才能知道她到底干出了什么事情。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_779_Поражение_Алиса\д2п_004_Семен.json,A12CA7D3486C755A671473B905FD2620," Мысли - ""Опозорит меня на линейке (если я её, конечно, не просплю), расскажет Ольге Дмитриевне.""","内心 - ""她可以在集合的时候捣乱（如果我没有睡过的话）或者是去找奥尔加·德米特里耶夫娜抱怨。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_779_Поражение_Алиса\д2п_005_Семен.json,659ED4874B5EBD517FCECCA5F33322BA," Мысли - ""Просто пустит слухи по лагерю.""","内心 - ""她可以在整个营地散布谣言。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_779_Поражение_Алиса\д2п_006_Семен.json,5BC8BC294DF4C92BFCC9C38B7319501A," Мысли - ""Причём самое страшное, что поверят наверняка ей, а не мне.""","内心 - ""最糟糕的事情是大家都只相信她而不相信我。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\13_игра\д2_779_Поражение_Алиса\д2п_007_Семен.json,1EEFE79444CE87917255CD99EA56455E," ""Я даже не знал точно почему, но был в этом уверен на 100%.""","""我说不清为什么，不过我100%确定肯定会这样。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_001_Семен.json,A33A378346189963881EADAE954670D7,"""Я уже собирался возвращаться в лагерь, как вдруг услышал какой-то шум за воротами.""(важное)","""我马上就要走到营地的时候突然听到大门后边有什么动静。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_002_Семен.json,93A9B2B5416965C4AE67BEB3F4FEF130," Мысли - ""И кого ещё принесло?..""(важное)","内心 - ""这次又是谁...？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_003_Семен.json,646B2C164D0362CD37F329BAC1C375E4," ""Возле здания кружков мне почудилось, что кто-то идёт по тропинке, уходящей в лес.""(важное)","""社团室那边好像有人沿着小路往森林里走去了。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_004_Семен.json,8457DD8E4B3D62053825E289DAE82252," ""Было так темно, что, кроме размытого силуэта, разглядеть ничего не удалось.""(важное)","""因为太暗我只能看见一个隐约的人影。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_005_Семен.json,47A05EBB4DB8AF80DD90789F39A01F68," ""Мне стало интересно, кто же это ночью ещё не спит.""(важное)","""我很奇怪谁大晚上出来晃悠。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_006_Семен.json,27E42AED4FCB9654EED3F99437F1F44B," Мысли - ""Пионер, нарушающий режим? Ай-яй-яй!""(важное)","内心 - ""一个不守规矩的少先队员？嘿嘿嘿...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_007_Семен.json,B7217F34455515BA9DE796801893E2B8," ""Я быстро, но по возможности осторожно направился за таинственной тенью.""(важное)","""我谨慎地跟踪着那个人影。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_008_Семен.json,56566F6440711C1B56E00697DC7DE890," ""Тропинки сменяли друг друга, и вскоре я оказался в чаще, окончательно потеряв из виду незнакомца.""(важное)","""我跟着那个人穿过树林，不过跟来跟去还是跟丢了。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_009_Семен.json,570C2AC94D07684ACCF2A6AAB388211F," Мысли - ""Может, стоило повернуть назад?""(важное)","内心 - ""我是不是应该回去呢？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_010_Семен.json,D62B56094D936072F89A619B10035A6D," ""Деревья расступились, и передо мной открылся чудесный вид на небольшое лесное озеро.""(важное)","""树林在眼前分开了，森林中的一片湖水。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_011_Семен.json,F91C332B427FBED33DB950B8C90D907B," ""И тут я увидел Славю…(важное)","""我看到了斯拉维娅...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_012_Семен.json,2FE7F66F43833046B4467CAB30DE559B,"Она шла по берегу вприпрыжку, даже не шла – порхала, на ходу стягивая пионерский галстук и расправляя рубашку.""(важное)","""她轻轻跳着，挥舞着红领巾和衬衫。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_013_Семен.json,87C04B534CA2DCF7DA21DD8619F4DA36," ""Всё это зрелище показалось даже более фантастическим, чем само моё пребывание в этом лагере.""(важное)","""这个情景比这个夏令营还要不可思议。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_014_Семен.json,2F406D754BEDCE6671B608867029E49F," ""Славя виделась мне каким-то духом леса, может быть, нимфой.""(важное)","""斯拉维娅看起来是森林的精灵，或是一个仙女。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_015_Семен.json,69C881F7423814530EEAA090F0793354," ""Она настолько сливалась с природой, что уже становилась не просто человеком, а чем-то вроде древнего божества.""(важное)","""她看起来像是一个古希腊的女神。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_016_Семен.json,17B811B64A1E739E043CC69C5AA3C664," ""Я вспомнил все теологические теории, о которых читал когда-то.""(важное)","""我开始想起来过去看过的所有神学理论。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_017_Семен.json,4A3EF9CB48C6D0650879D78AC4D139FF," ""Эта ситуация больше всего напоминала пантеизм – растворение Бога в природе, во всём сущем.""(важное)","""这让我想起了泛神论，神是我们周围的一切。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_018_Семен.json,C77C81CA4CDAA25BC66F94AC54813543," Мысли - ""Вдруг это не какие-то инопланетяне или провал во времени, а божественное провидение закинуло меня сюда.""(важное)","内心 - ""也许这不是外星人在作祟或是时间旅行而是天意？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_019_Семен.json,4AB3E8EF4244B7F7FEC0069FFD24EE08," Мысли - ""Действительно, Славя говорила, что любит природу.""(важное)","内心 - ""的确，斯拉维娅说过她喜欢自然。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_020_Семен.json,2045793E4B223B6DF14A999E84A0C79E," Мысли - ""Получается, и в ней скрыта какая-то загадка?""(важное)","内心 - ""结果她也是个神秘人物？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_021_Если_включен_хентай\д2_021_Семен.json,B7DC4D1C456E7DBE4AFE80A6E56244FB,"Но вот и последняя одежда полетела на землю и...""(важное)","""不过接下来她的衣服都滑落到了地上...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_022_Семен.json,BBA884ED4C329C7724E1429387FA6C14,"""Славя зашла в воду.""(важное)","""斯拉维娅走进了水中。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_023_Семен.json,150CE26A4313E2B8D3DB869BC65BD8E9," ""Было стыдно подглядывать, но я просто не мог отвести взгляд.""(важное)","""我感觉很惭愧，可是却移不开自己的视线。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_024_Семен.json,F62EEA0C4DDF8D3D75F08CBA930EC32C," ""Яркий лунный свет отражался от её мокрой кожи, делая Славю похожей на древнегреческую статую.(важное)","""她沾满水珠的皮肤映着银色的月光，让斯拉维娅看起来越发的像是一座古希腊的雕塑了。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_025_Семен.json,39B1597E49AB36E5DEE735905AD6F8E2,"Может быть, Венеру Милосскую?""(важное)","""米洛斯的阿芙洛黛蒂，也许是？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_026_Семен.json,E914B91E4D039CA577D5A8B945AFE4A0," ""Это зрелище было настолько прекрасным, что в нём как будто не осталось места ни для чего мирского, плотского – только возвышенное восхищение истинной красотой.""(важное)","""眼前的景象十分神圣，以至于让人不敢有肉体上的欲望，而只是对美的崇高赞颂。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\14_послеигры\д2_008_Ворота\д2_019_Если_ходил_за_картами_со_Славей\д2_027_Семен.json,87249FAB451D3075348DCABE853C0804," ""Я любовался Славей и в тот миг забыл обо всём прочем.""(важное)","""我注视着斯拉维娅的完美无瑕，完全忘了其他的事情。""(важное)"
