File,Key,CultureInvariantString,Translation
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_162_лена.json,CA6689874809E1BD6CF227979783D966,Лена - Не подходи…,"列娜 - ""不要过来..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_163_семен.json,21DC43894A86FC880A3CDDAE4D336165,Тихо шептала Лена.,"""列娜轻轻说着。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_164_семен.json,76289A0B4AA34FF06C03C0A1210B3A0E,Я остановился в нерешительности.,"""我站在原地，犹豫着。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_165_лена.json,BD2235394E3E6F0847CBA29059B8F7FA,Лена - Не подходи.,"列娜 - ""不要过来。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_166_семен.json,3BA01DEF4D24B0CCED090EA5E28A3EDA,Сказала она громче.,"""她提高了声音。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_167_семен.json,8F6D77EF471C196C912522A137BC95FC,"Семён - Откуда ты знаешь, что это я?","谢苗 - ""你怎么知道是我的?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_168_семен.json,98AA1C784D99311D7E3602BAD77573E9,Хотя она ничего такого и не говорила.,"""虽然她并没有说她知道是我。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_169_семен.json,6F5DAD974CD30191C5FA4AB68FF39F03,Семён - Хорошо…,"谢苗 - ""好吧..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_170_семен.json,F2909C1B456C50F8DC5761B20977B311,"Я прислонился к дереву, не пытаясь заглянуть за него.","""我靠在树上，试图不往后面看。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_171_семен.json,77AE9F91423667E39A484AA435448DC6,"Семён - Алиса сказала, что ты можешь быть тут.","谢苗 - ""阿丽夏告诉我你会在这里。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_172_лена.json,DD5831C14B176781241F26A455BA8740,Лена - И что?,"列娜 - ""然后呢?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_173_семен.json,68E956A747610868282784BA610CCABF,"Мне было сложно сказать, какие эмоции сейчас испытывала Лена.","""我很难理解列娜现在的情感。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_174_семен.json,B4A181F844C1CBE1EA1071886167C59D,"Её голос звучал достаточно ровно; хотя в нём и читались раздражение и досада, я всё равно не мог понять – то ли она злится, то ли ей всё равно.","""她的声音很平稳，虽然我可以感觉到她的不耐烦。我难以理解她为什么会生气。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_175_семен.json,5F58C26E46D27E887E7E66B5B5F22378,Семён - Неудобно получилось.,"谢苗 - ""这有些尴尬。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_176_семен.json,F0DC55FF4F40C1D3A183BFB4974EAF45,"Я всеми силами пытался избегать ненужных извинений и оправданий, но других слов подобрать не мог.","""我尽力避免毫无意义的道歉，不过似乎很困难。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_177_лена.json,7DB33822428984750F40F1B400526136,Лена - Ты только за этим сюда пришёл?,"列娜 - ""那就是你来这里的唯一原因吗?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_178_семен.json,E3589D3546CE189951AB12A98E6A84B2,Семён - Нет… То есть я не знаю.,"谢苗 - ""不...那个，我也不知道。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_179_лена.json,25B80B6141D44FBD227551B8B03DACA9,"Лена - Не знаешь, но пришёл?","列娜 - ""你不知道，但是还是来了?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_180_семен.json,4CA8189241698C8DEEACAFB4E178E6F9,Семён - Да.,"谢苗 - ""是啊。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_181_лена.json,78FF455F4E09086776EA7F9F2AE2512A,Лена - Не стоило.,"列娜 - ""你不应该来的。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_182_семен.json,B517CF394BEBC6884323F290ADF46C6A,Семён - Почему?,"谢苗 - ""为什么?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_183_семен.json,FF76CE54446786CF994E67BCA59FC98C,"Семён - Если, конечно, я мешаю…","谢苗 - ""为什么啊？当然，如果我打扰到了你..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_184_лена.json,832530844EB732C99E9660BA1B8109C0,Лена - Зачем ты за мной бегаешь?,"列娜 - ""你为什么要跟踪我?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_185_семен.json,9B3D9F2D48515E6B73C08AB74ACD8FB4,Семён - Я…,"谢苗 - ""我..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_186_семен.json,7CCAA0B9497541BCDFF72B9F2E426478,"А ведь она была права – всё выглядело именно так, более того – меня самого к ней определённо тянуло.","""她说得对，看起来是这个样子的，而且我确实被她所吸引。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_187_семен.json,10608B494B5D0AF682E8E797F8C7034F,Семён - Не подумай ничего такого.,"谢苗 - ""你不应该这样想。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_188_лена.json,1F272D134749B66ECFA4A3B88426A53D,Лена - А что я должна думать?,"列娜 - ""我应该怎样想?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_189_семен.json,C7C6B1A646DBED5D32037381A1F7DA79,Семён - Не знаю.,"谢苗 - ""我不知道。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_190_лена.json,1C69BDEC4F13B7769FE4D0B2239D7CC8,Лена - Я лишь делаю выводы по твоему поведению.,"列娜 - ""我只能根据你的行为来判断。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_191_семен.json,866D91C847B89B2A96AF82B28DE391AA,"Семён - Я правда не знаю… Наверное, мне лучше уйти.","谢苗 - ""我真的不知道...也许我应该走了。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_192_семен.json,57F9055545752EA79D646FA1168B6F53,"Я окончательно запутался, и просто было тяжело находиться рядом с ней.","""我很困惑，而且呆在她的旁边很难受。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_193_лена.json,6A03CF8F4A5FF109CCD0B0B6E5F9945A,Лена - Зачем? Раз уж пришёл…,"列娜 - ""那为什么？既然你都已经来了..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_194_семен.json,240B4B65471CE24AECE916B7008D6BFD,"Показалось, что в её голосе послышались какие-то игривые нотки.","""她的声音里似乎有一点轻佻。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_195_семен.json,B64DD7C741C070C2726A41A7F849AA0D,Семён - Ладно.,"谢苗 - ""好吧。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_196_лена.json,C311628C462A732A6B34EC8BDC793984,Лена - И?,"列娜 - ""然后呢?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_197_семен.json,9D996E43447A4A8216DE72A62A7471A3,Семён - Что?,"谢苗 - ""啥?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_198_лена.json,B37D32E843534BAD2C5DFEB7563A878D,Лена - Что Алиса сказала?,"列娜 - ""阿丽夏和你说什么了?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_199_семен.json,CABB754844961E43C4F3F4BE55270E75,Семён - Да ничего особенного.,"谢苗 - ""其实没有什么。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_200_лена.json,78FC3009400B61BF99AD39BE03CAF479,Лена - Вот как.,"列娜 - ""我明白了。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_201_семен.json,A3141A4B4B5082B3890DF3AABE7EBD3B,Семён - Да.,"谢苗 - ""是啊。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_202_лена.json,831FCDF64E784A055C6FBABEB8FFC3C8,Лена - Ну ладно тогда.,"列娜 - ""那好吧。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_203_семен.json,10AF711A410C1D68ABAF2BA5ACF73DCC,Семён - Угу…,"谢苗 - ""是啊..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_204_семен.json,3E13CABD4B5964F0801A9A82B2DD6DD8,Некоторое время мы просто молчали.,"""我们沉默了一段时间。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_205_лена.json,4419D77D494F2D9D417CC281E03D62AD,"Лена - Расскажи о чём-нибудь, раз уж пришёл.","列娜 - ""既然你都来了，那就跟我说点什么吧。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_206_семен.json,3A0AE8FD4E2F396D5305DE8B6C60BE44,Семён - Я даже не знаю…,"谢苗 - ""那个，我不知道..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_207_лена.json,37FC530445115223FA532FA9DE720EE9,"Лена - Например, про то, что было утром.","列娜 - ""比如说，今天早晨到底发生了什么。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_208_семен.json,B79A19BD4E1A322F535A1AB773927FF3,Семён - А что было утром?,"谢苗 - ""早上发生了什么？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_209_лена.json,6223073349539E7E73EB2B805012DAEC,Лена - Ты знаешь.,"列娜 - ""这你知道。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_210_семен.json,61A4F9224194A38054663D99D1972C51,Семён - Ты же сама не хотела об этом говорить.,"谢苗 - ""你自己好像不想谈这个。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_211_лена.json,FAA40C4040C2D00A635A2FBAF7868B27,"Лена - Не хотела, а сейчас хочу!","列娜 - ""我原来不想谈，但是现在想了!"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_212_семен.json,62C76F0C4A5800A4CCAF61945E674A79,Голос Лены задрожал.,"""列娜的声音有些颤抖。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_213_семен.json,C924DFBD4F90575C2175BBAC9426F5D2,"Я же совершенно перестал понимать, что происходит.","""我已经完全不明白到底发生了什么了。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_214_семен.json,AF5597CF491EE96BFB8FA2BF534883B7,"Может быть, за деревом совсем и не она стоит?","""也许躲在树丛里的不是她?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_215_лена.json,8F5017904D8C8823F5E591A37CBC0EDA,Лена - Не смотри!,"列娜 - ""别看!"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_216_семен.json,42EC6B0B47B8B2E3C365A983FC5CC87E,Семён - Ладно-ладно… Но что такого?,"谢苗 - ""好吧，好吧...可是到底怎么了"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_217_лена.json,C9831FFC4E4F3CA6D2F65E8156698933,Лена - Ничего. Просто не смотри.,"列娜 - ""没什么，别看就好。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_218_семен.json,52E4C77A4BF6173EA8E1C4A855CEF00E,"Семён - Хорошо, как хочешь.","谢苗 - ""好吧，听你的。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_219_лена.json,F9C03C9241918C67CD75109929D18DA2,"Лена - Значит, ничего не было?","列娜 - ""所以说，什么都没有发生吗?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_220_семен.json,D7EA14DF4684F77FE91184A995F337E5,"Семён - Ну, было… Но всё это лишь глупая случайность!","谢苗 - ""那个，其实发生了一些事情...不过那只是一次愚蠢的意外!"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_221_лена.json,47A95D1842EDCAAB2A7E9CA341372A49,"Лена - Почему ты тогда так переживаешь о том, что я об этом подумаю?","列娜 - ""那么你为什么担心我知道这件事情?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_222_семен.json,2A4840D84787B1B9434FD3ADB1173789,Семён - Не переживаю я!,"谢苗 - ""我没有担心!"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_223_семен.json,C1AEFDAA42F823493107478DA8019234,"Семён - Да и вообще, ты-то сама тоже!","谢苗 - ""再说，你自己不也一样吗！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_224_семен.json,F70969D040AD661FDDAEBD9885312A6F,"Добавил я громче, начиная заводиться.","""我有点恼怒地大声喊道。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_225_лена.json,EC009DFC408DF7954761378725E1E580,Лена - Что я?,"列娜 - ""什么我自己？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_226_семен.json,7EBFE2A74BF2A0D046FA7BB7C86F1683,Семён - Почему тебя так волнует эта ситуация?,"谢苗 - ""你为什么要关心这件事?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_227_лена.json,536B1F4B4CAC91058F82979C829F4A40,"Лена - А кто тебе сказал, что меня волнует именно эта ситуация?","列娜 - ""谁说我关心这件事了?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_228_семен.json,71F8509F4A3947F0FD8DD9B26A7D9B04,Семён - Ну а что тогда?,"谢苗 - ""那又怎么了?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_229_лена.json,75D9200F44C64C4F8897998F071B1628,Лена - Ничего…,"列娜 - ""还好..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_230_семен.json,CFE008C34E508C0F965E87827BB78591,Сказала она шёпотом и замолчала.,"""她悄悄地说道，然后沉默了。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_231_семен.json,388AE31C448FFCAEA491659CDD5B0E17,Такой разговор ни к чему нас не приведёт.,"""这样的对话可没个完。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_232_семен.json,70CCF19042920B88E31346B6AB80B2A7,"Лена постоянно что-то не договаривает, а я, похоже, слишком глуп, чтобы догадаться, да и даже просто разобраться с собой не получается.","""列娜什么也不说，我又什么也猜不到。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_233_семен.json,50A2C9644A6849FA08330FBC500E388C,"Семён - Прости, наверное, я виноват. Но я просто не понимаю…","谢苗 - ""抱歉，我觉得这是我的错，只是我没有办法理解..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_234_лена.json,A5DF52654D476F34FE8D43BE2A2A1589,Лена - Почему…,"列娜 - ""为什么..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_235_семен.json,F0CDA2F0498A942F1D82948189B98120,Семён - Что?,"谢苗 - ""啥?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_236_лена.json,8E673533459402E001C194AD3AADA9B4,"Лена - Почему ты постоянно извиняешься? За всё. За то, что делал, за то, что собираешься сделать, даже за то, что ещё не сделал.","列娜 - ""你为什么要道歉，为所有事道歉，即使是你没有做的事情？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_237_семен.json,FD41CD1F415C780349FD2398F99FE0CF,Семён - Но…,"谢苗 - ""可..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_238_семен.json,EAF57887422F678F302F62A603CEFCFB,"Может быть, она и была права, однако я уже не мог вести себя по-другому; я чувствовал необходимость извиниться – перед ней, перед всеми.","""也许她是对的，但是我也没有别的办法，我觉得自己愧对大家。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_239_семен.json,99393A594CBB76C898852C83876730DF,"Чтобы меня не считали плохим, чтобы не смеялись, чтобы не осталось недопонимания и недосказанного.","""这样他们就不会再怨恨我，我也可以消除误会。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_240_лена.json,7D013DF84EA4C8ACB5E93FA1A3DFC4EA,"Лена - Впрочем, твоё дело!","列娜 - ""总之，那是你的事情!"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_241_семен.json,9DE1CB444FCB515F02B6A78202E0AD7C,Лена разозлилась.,"""列娜生气了。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_242_лена.json,24F199A748D9E868226389832A58790D,"Лена - Извиняйся, оправдывайся! Какая мне разница…","列娜 - ""道歉，找借口，管我什么事...?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_243_семен.json,F0D771994D844A0153C163B1B5A59F7B,"Семён - Ладно, хорошо, я не виноват! На самом деле, я и не считаю, что в чём-то виноват, но что тогда не так? Что с тобой не так?","谢苗 - ""好吧，我是清白的，我没有犯任何错误，这怎么了?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_244_лена.json,A6F5E35B4E83347B2BEFE88429E64CFD,Лена - А почему со мной что-то не так?,"列娜 - ""为什么总是和我过不去?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_245_семен.json,C41A88DE43A070D3B08A54AF28E83990,Семён - Не знаю… Мне так кажется.,"谢苗 - ""不知道...我就是这么想的。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_246_лена.json,8CC61EE340AE6CCA8FABF0A916EB9FE7,"Лена - Ах, кажется!","列娜 - ""噢！你就是这么想的!"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_247_семен.json,3EB7308C47D273B4AA73D799A72C3499,Рассмеялась она.,"""她笑了。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_248_лена.json,368EF52342FBB253F4DADCA053BC50FC,"Лена - Ты говоришь так, как будто знаешь меня.","列娜 - ""你好像多么了解我似的。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_249_семен.json,4DE77AFE4BA21826F5D966A55D6A36B0,Я промолчал.,"""我没有回答。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_250_лена.json,CAF3C19F41E397CF8CCBD987E31EC6C8,Лена - Уходи…,"列娜 - ""走吧..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_251_семен.json,9B7B1BD04EF689A77D55C3A093606E7B,Сказала Лена через некоторое время.,"""过了一会儿，列娜说道。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_252_семен.json,E1AD96A9455933AD92FF739A87124931,"Я же не сдвинулся с места, просто не мог, не было сил.","""我没有走，我迈不开步子，就是迈不开。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_253_семен.json,C64ADBF5419ECDB67476E596BEA8B55D,"Уже ничего не хотелось – ни оправдываться, ни извиняться, больше не нужно было её понимание.","""我这个时候什么都不想，不想解释，也不求她理解。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_254_семен.json,FE28B70141676939DEE02AA872095F75,Я слишком устал от всего этого.,"""这一切都让我好累。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_255_семен.json,A35BD7704C5684A68CD67D9791F4695D,Семён - Почему?,"谢苗 - ""为什么?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_256_лена.json,50ACF5FF48488F6F9017A390E826DFDD,Лена - Просто уходи…,"列娜 - ""走吧..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_257_семен.json,6C9090024D53B10EDAEDEB9508452EA2,Прошептала она.,"""她悄悄地说道。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_258_семен.json,FBB05004468E5C5D8D17D29E566B10F8,Семён - Не хочу.,"谢苗 - ""我不想走。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_259_лена.json,C10F666C47CA23DB732C24845452D25A,Лена - Тогда я уйду.,"列娜 - ""那我走。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_260_семен.json,34BA050647804DAA0A0EDF870AFAFE43,Семён - Пойдём уж вместе.,"谢苗 - ""咱们一起走吧。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_261_лена.json,1116B87340D36EDD3A502DBCC9FBEB2C,Лена - Нет.,"列娜 - ""没。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_262_семен.json,A97D08E34553DE15BC6B1581692D7427,"Семён - И долго ты будешь на меня обижаться? За что? Что вообще с тобой происходит? Все ведут себя нормально, кроме тебя.","谢苗 - ""你还要生气多久？这里所有的人都很正常，除了你！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_263_семен.json,039CE01842ADAFDE278BF1A878D51E66,"Мне было совершенно всё равно, что значат мои слова – словно их говорил кто-то другой, а тема разговора меня абсолютно не интересовала.","""我不太在乎自己说了什么，好像是别的人说出来的。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_264_лена.json,6AC96AF04D682B1841FD96A1757B5578,"Лена - Ты правда ничего не понимаешь, Алиса была права.","列娜 - ""你真的什么都不懂，阿丽夏说得对。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_265_семен.json,D951290E4F061AC123C0D99236336D42,Семён - Права в чём?,"谢苗 - ""不懂什么?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_266_лена.json,BB35B0B4480C4EBF6936BC8437F97FFB,Лена - Да так…,"列娜 - ""别管了..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_267_семен.json,5FB8F6354A1317779B33A2B1AD3AB541,Я закрыл глаза и задумался.(важное),"""我闭上眼睛开始思考。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_268_семен.json,F0FC69984A24EE24B0F31B81A83E745F,"Нет, больше не могу так, не понимаю, не знаю, что думать, что делать.(важное)","""不行，我再也受不了这样了，我不明白，也不知道该想什么、该做什么。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_269_семен.json,9FEA3EA54855951302889C9887C73F62,"И давно меня перестало волновать моё положение в этом мире, вопрос о том, как вернуться назад?","""而且从什么时候开始我不再在乎自己为什么来到这个世界，又该怎么回去?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_270_семен.json,97F0D15140E5216197204C88DDE1E117,"Давно ли единственное, о чём я могу думать, – это Лена, то, как на меня будут смотреть остальные, как выглядят мои поступки со стороны?","""什么时候我唯一在乎的事情是列娜，还有其他人怎么看待我?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_271_семен.json,4FED39C14C48AA444DDEA79B3B14D316,"Это же просто глупо и совершенно не похоже на меня, более того – неуместно в данной ситуации!","""这不像是我自己，这很愚蠢，这很不合适。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_272_семен.json,52B65E46437052837E10AC850B46F1E9,"Семён - В общем, я ни в чём не виноват и не намерен оправдываться в том, чего не делал!","谢苗 - ""总的来说，我什么也没有做，也不想纠缠自己没有做的事情!"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_273_семен.json,5DA49BF4456AC07283457B8009BD1123,Ответа не последовало.,"""没有回答。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_274_семен.json,C0174E3745B74A8CCA0529AB61509251,Семён - Эй! Ты меня слушаешь?,"谢苗 - ""嘿！你听到我说话了吗?"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_275_семен.json,BF47D9B04F392453CC10C19B9F931F54,"Я всё-таки решил посмотреть, кто же на самом деле скрывался за деревом, но там никого не оказалось.","""我最后还是决定看看树后面到底藏着谁，结果根本没人。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_276_семен.json,EB5E115042B1E2F96F6B218601690242,"Значит, ушла!","""她走了!"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_277_семен.json,75F8EC9C4D36068A87FC4E88FA531828,"Я бросился к Лениной лодке, но она была уже далеко, почти около пристани.","""我赶快跑回列娜的小船那里，不过她已经离开很远，快要抵达码头了。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\17_ночь\17_2_лена_остров\д5623_278_семен.json,6AFCD6C641162358461806A26928E681,Семён - Ну и ладно!,"谢苗 - ""好吧！"""
